fname,1,2,3,lp,stack
3aa68c4d.wav,Violin_or_fiddle,Snare_drum,Saxophone,Violin_or_fiddle,Violin_or_fiddle
3ab2be0f.wav,Glockenspiel,Violin_or_fiddle,Microwave_oven,,Glockenspiel
3ab3731d.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
3abb82a8.wav,Flute,Cello,Harmonica,Flute,Flute
3ac452a6.wav,Double_bass,Cello,Burping_or_eructation,,Double_bass
3ac46d6b.wav,Telephone,Electric_piano,Acoustic_guitar,,Telephone
3ac65f4c.wav,Cello,Double_bass,Clarinet,,Cello
3acaed28.wav,Cello,Double_bass,Acoustic_guitar,,Cello
3ad721ec.wav,Tambourine,Hi-hat,Bass_drum,,Tambourine
3ad726b4.wav,Gunshot_or_gunfire,Bass_drum,Microwave_oven,Gunshot_or_gunfire,Gunshot_or_gunfire
3ad731d5.wav,Microwave_oven,Chime,Bus,Microwave_oven,Microwave_oven
3ad97cdc.wav,Saxophone,Meow,Cello,,Telephone
3add7ae7.wav,Clarinet,Saxophone,Violin_or_fiddle,Clarinet,Clarinet
3aee772a.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
3af6edbb.wav,Acoustic_guitar,Telephone,Laughter,,Acoustic_guitar
3b0428f0.wav,Bass_drum,Finger_snapping,Snare_drum,Bass_drum,Bass_drum
3b15d12b.wav,Trumpet,Harmonica,Hi-hat,Trumpet,Trumpet
3b17670b.wav,Cello,Saxophone,Violin_or_fiddle,,Cello
3b1be6a5.wav,Bass_drum,Knock,Violin_or_fiddle,Bass_drum,Bass_drum
3b1ecb2f.wav,Cello,Acoustic_guitar,Gong,,Cello
3b38bfe7.wav,Clarinet,Flute,Saxophone,Clarinet,Clarinet
3b474488.wav,Hi-hat,Shatter,Applause,,Hi-hat
3b4d8fb9.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
3b509899.wav,Bark,Telephone,Meow,,Bark
3b564d0a.wav,Shatter,Microwave_oven,Tambourine,,Shatter
3b5d46e6.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
3b605cc3.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
3b620674.wav,Flute,Cello,Clarinet,Flute,Flute
3b66f852.wav,Trumpet,Flute,Clarinet,Trumpet,Trumpet
3b67faea.wav,Cello,Clarinet,Saxophone,,Cello
3b6964dc.wav,Tambourine,Shatter,Keys_jangling,,Shatter
3b7321da.wav,Keys_jangling,Tambourine,Hi-hat,,Keys_jangling
3b781a97.wav,Saxophone,Flute,Cello,Saxophone,Saxophone
3b80d9d0.wav,Acoustic_guitar,Burping_or_eructation,Bus,,Acoustic_guitar
3b880d22.wav,Acoustic_guitar,Saxophone,Violin_or_fiddle,Acoustic_guitar,Acoustic_guitar
3b912ab6.wav,Clarinet,Violin_or_fiddle,Squeak,Clarinet,Clarinet
3b95f75a.wav,Electric_piano,Acoustic_guitar,Bark,,Electric_piano
3b98ab08.wav,Finger_snapping,Snare_drum,Hi-hat,,Finger_snapping
3b9a7b99.wav,Acoustic_guitar,Computer_keyboard,Tearing,,Acoustic_guitar
3b9d4a87.wav,Cello,Clarinet,Gong,,Cello
3ba290cf.wav,Laughter,Scissors,Telephone,,Scissors
3ba41526.wav,Bass_drum,Knock,Snare_drum,Bass_drum,Bass_drum
3bb0dc97.wav,Violin_or_fiddle,Bass_drum,Saxophone,Violin_or_fiddle,Violin_or_fiddle
3bb40757.wav,Clarinet,Oboe,Electric_piano,Clarinet,Clarinet
3bb57763.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
3bb7c35c.wav,Fart,Meow,Writing,,Squeak
3bbd1d9d.wav,Bass_drum,Finger_snapping,Knock,Bass_drum,Bass_drum
3bca311a.wav,Bass_drum,Telephone,Finger_snapping,Bass_drum,Bass_drum
3bcf1e56.wav,Computer_keyboard,Gunshot_or_gunfire,Writing,,Computer_keyboard
3bdae30e.wav,Glockenspiel,Gunshot_or_gunfire,Scissors,,Glockenspiel
3bed0356.wav,Hi-hat,Shatter,Applause,,Hi-hat
3c05ee07.wav,Trumpet,Clarinet,Saxophone,Trumpet,Trumpet
3c0a9c7e.wav,Gong,Clarinet,Bus,,Gong
3c0e6e53.wav,Harmonica,Saxophone,Flute,,Harmonica
3c1629c6.wav,Writing,Bus,Laughter,,Writing
3c1bfc9e.wav,Cello,Double_bass,Violin_or_fiddle,,Cello
3c49ddbb.wav,Flute,Bass_drum,Acoustic_guitar,Flute,Flute
3c4dbc47.wav,Gunshot_or_gunfire,Bass_drum,Knock,,Gunshot_or_gunfire
3c59a586.wav,Hi-hat,Shatter,Trumpet,,Hi-hat
3c5c5d59.wav,Bass_drum,Tambourine,Finger_snapping,Bass_drum,Bass_drum
3c5cd813.wav,Acoustic_guitar,Laughter,Violin_or_fiddle,,Acoustic_guitar
3c6806e4.wav,Hi-hat,Bass_drum,Burping_or_eructation,,Hi-hat
3c6d43ec.wav,Bass_drum,Oboe,Finger_snapping,Bass_drum,Bass_drum
3c6fef48.wav,Flute,Saxophone,Oboe,Flute,Flute
3c791c43.wav,Bus,Tearing,Telephone,,Bus
3c7db3ac.wav,Trumpet,Applause,Cello,Trumpet,Trumpet
3c879148.wav,Hi-hat,Snare_drum,Tambourine,,Hi-hat
3c8ab792.wav,Cello,Violin_or_fiddle,Acoustic_guitar,,Cello
3c9dac3f.wav,Acoustic_guitar,Double_bass,Cello,,Acoustic_guitar
3cc6a2cd.wav,Flute,Bass_drum,Trumpet,Flute,Flute
3cc6edac.wav,Acoustic_guitar,Electric_piano,Double_bass,,Acoustic_guitar
3cc834fd.wav,Shatter,Tambourine,Hi-hat,Shatter,Shatter
3cc89a98.wav,Flute,Violin_or_fiddle,Cello,Flute,Flute
3cca9c37.wav,Violin_or_fiddle,Snare_drum,Gong,,Squeak
3cd08599.wav,Hi-hat,Bass_drum,Tambourine,,Hi-hat
3cd53659.wav,Cello,Clarinet,Acoustic_guitar,,Cello
3cdf8846.wav,Burping_or_eructation,Double_bass,Fart,,Squeak
3ce96793.wav,Oboe,Flute,Trumpet,,Oboe
3cee28fc.wav,Bass_drum,Hi-hat,Finger_snapping,Bass_drum,Bass_drum
3cee3187.wav,Gunshot_or_gunfire,Computer_keyboard,Bass_drum,,Gunshot_or_gunfire
3cfdf1f6.wav,Clarinet,Cello,Oboe,Clarinet,Clarinet
3d04368f.wav,Hi-hat,Tambourine,Shatter,,Hi-hat
3d088695.wav,Drawer_open_or_close,Bus,Cello,,Drawer_open_or_close
3d0de63c.wav,Acoustic_guitar,Gong,Violin_or_fiddle,Acoustic_guitar,Acoustic_guitar
3d0ec9da.wav,Cello,Clarinet,Acoustic_guitar,,Cello
3d123994.wav,Bass_drum,Knock,Double_bass,,Bass_drum
3d147046.wav,Clarinet,Trumpet,Applause,Clarinet,Clarinet
3d1b68f0.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
3d300af6.wav,Cello,Microwave_oven,Bus,,Cello
3d398ef1.wav,Bass_drum,Finger_snapping,Hi-hat,Bass_drum,Bass_drum
3d3a98aa.wav,Cough,Laughter,Shatter,,Cough
3d406694.wav,Clarinet,Double_bass,Saxophone,Clarinet,Clarinet
3d48ec08.wav,Hi-hat,Tambourine,Bass_drum,,Hi-hat
3d49faa6.wav,Bass_drum,Knock,Drawer_open_or_close,,Bass_drum
3d4aaff3.wav,Double_bass,Cello,Acoustic_guitar,,Double_bass
3d5626a5.wav,Bus,Saxophone,Laughter,,Bus
3d5751ee.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
3d591986.wav,Flute,Cello,Harmonica,Flute,Flute
3d5cf3f8.wav,Electric_piano,Glockenspiel,Telephone,,Electric_piano
3d5d1b2b.wav,Oboe,Clarinet,Saxophone,,Oboe
3d74e612.wav,Flute,Clarinet,Saxophone,Flute,Flute
3d78d5f8.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
3d7945b9.wav,Bass_drum,Knock,Electric_piano,Bass_drum,Bass_drum
3d8bd5ce.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
3d978544.wav,Cello,Saxophone,Flute,,Cello
3d99ad61.wav,Bus,Flute,Hi-hat,,Bus
3da51b49.wav,Flute,Trumpet,Clarinet,Flute,Flute
3da83f7b.wav,Acoustic_guitar,Saxophone,Clarinet,,Acoustic_guitar
3dc944e8.wav,Clarinet,Flute,Oboe,,Clarinet
3dcbefe2.wav,Clarinet,Flute,Oboe,Clarinet,Clarinet
3dd1656b.wav,Double_bass,Cello,Acoustic_guitar,,Double_bass
3dd457cf.wav,Gunshot_or_gunfire,Bass_drum,Tearing,Gunshot_or_gunfire,Gunshot_or_gunfire
3ddc79de.wav,Cello,Double_bass,Acoustic_guitar,,Cello
3ddc8d03.wav,Trumpet,Violin_or_fiddle,Saxophone,Trumpet,Trumpet
3de7d1e1.wav,Acoustic_guitar,Cello,Saxophone,,Acoustic_guitar
3df030f4.wav,Trumpet,Clarinet,Flute,Trumpet,Trumpet
3df47a15.wav,Bass_drum,Electric_piano,Knock,,Bass_drum
3df8b04c.wav,Flute,Cello,Saxophone,Flute,Flute
3dfdf671.wav,Fart,Gunshot_or_gunfire,Bass_drum,Fart,Fart
3dffa69c.wav,Flute,Harmonica,Saxophone,Flute,Flute
3e0790d9.wav,Bass_drum,Hi-hat,Flute,Bass_drum,Bass_drum
3e09ffa5.wav,Cello,Violin_or_fiddle,Flute,,Cello
3e0dab7d.wav,Clarinet,Trumpet,Telephone,Clarinet,Clarinet
3e14b506.wav,Acoustic_guitar,Cello,Saxophone,,Acoustic_guitar
3e1ae80a.wav,Acoustic_guitar,Violin_or_fiddle,Cello,Acoustic_guitar,Acoustic_guitar
3e28d521.wav,Oboe,Flute,Clarinet,,Oboe
3e2cc8ac.wav,Bass_drum,Flute,Hi-hat,Bass_drum,Bass_drum
3e2df2dd.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
3e2f8b7e.wav,Hi-hat,Bass_drum,Microwave_oven,,Hi-hat
3e31531e.wav,Squeak,Harmonica,Bus,,Squeak
3e3d7cf0.wav,Acoustic_guitar,Microwave_oven,Electric_piano,Acoustic_guitar,Acoustic_guitar
3e3da714.wav,Telephone,Bass_drum,Chime,,Telephone
3e3f3954.wav,Computer_keyboard,Gunshot_or_gunfire,Fart,,Computer_keyboard
3e40ed13.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
3e45e6d4.wav,Acoustic_guitar,Telephone,Burping_or_eructation,,Acoustic_guitar
3e464c0a.wav,Flute,Saxophone,Harmonica,Flute,Flute
3e47d2ad.wav,Flute,Saxophone,Oboe,Flute,Flute
3e5856e4.wav,Bass_drum,Gunshot_or_gunfire,Double_bass,,Bass_drum
3e6fbec7.wav,Finger_snapping,Hi-hat,Scissors,,Finger_snapping
3e71ea8e.wav,Hi-hat,Trumpet,Shatter,,Hi-hat
3e7d5a90.wav,Double_bass,Bass_drum,Knock,,Double_bass
3e810d62.wav,Cough,Laughter,Drawer_open_or_close,,Cough
3e9a1a9f.wav,Hi-hat,Trumpet,Clarinet,,Hi-hat
3e9a79a9.wav,Bass_drum,Gunshot_or_gunfire,Double_bass,,Bass_drum
3e9b7d03.wav,Gunshot_or_gunfire,Bass_drum,Computer_keyboard,,Gunshot_or_gunfire
3ea22ce1.wav,Saxophone,Flute,Clarinet,Saxophone,Saxophone
3ea790f1.wav,Clarinet,Saxophone,Flute,,Saxophone
3ea7a660.wav,Saxophone,Laughter,Bark,Saxophone,Saxophone
3ea8071a.wav,Knock,Writing,Laughter,Knock,Knock
3eab370c.wav,Gunshot_or_gunfire,Microwave_oven,Bus,,Gunshot_or_gunfire
3eaf7d6f.wav,Saxophone,Violin_or_fiddle,Harmonica,Saxophone,Saxophone
3ebafe68.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
3ed56391.wav,Squeak,Drawer_open_or_close,Knock,,Squeak
3ed76a58.wav,Fart,Gunshot_or_gunfire,Shatter,Fart,Fart
3ee35715.wav,Cello,Double_bass,Violin_or_fiddle,,Cello
3ef31a48.wav,Acoustic_guitar,Gong,Electric_piano,Acoustic_guitar,Acoustic_guitar
3efbb755.wav,Trumpet,Saxophone,Cello,Trumpet,Trumpet
3f01caae.wav,Acoustic_guitar,Telephone,Saxophone,,Acoustic_guitar
3f052a47.wav,Acoustic_guitar,Cello,Double_bass,Acoustic_guitar,Acoustic_guitar
3f06498c.wav,Gunshot_or_gunfire,Bus,Fireworks,,Gunshot_or_gunfire
3f0bcf1e.wav,Acoustic_guitar,Cello,Electric_piano,Acoustic_guitar,Acoustic_guitar
3f100727.wav,Bass_drum,Knock,Writing,Bass_drum,Bass_drum
3f179242.wav,Keys_jangling,Tearing,Bass_drum,,Keys_jangling
3f1983c4.wav,Chime,Bass_drum,Flute,Chime,Chime
3f292d29.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
3f2aad90.wav,Clarinet,Trumpet,Electric_piano,Clarinet,Clarinet
3f2e6270.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
3f303b25.wav,Glockenspiel,Microwave_oven,Clarinet,,Glockenspiel
3f3263b9.wav,Clarinet,Saxophone,Trumpet,Clarinet,Clarinet
3f3bafb3.wav,Gong,Oboe,Violin_or_fiddle,,Gong
3f3dd3e8.wav,Fart,Tearing,Squeak,,Fart
3f40a829.wav,Finger_snapping,Tearing,Bass_drum,Finger_snapping,Finger_snapping
3f40ac16.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
3f4a067b.wav,Double_bass,Acoustic_guitar,Cello,,Double_bass
3f602de6.wav,Trumpet,Clarinet,Flute,Trumpet,Trumpet
3f6727f4.wav,Bass_drum,Gunshot_or_gunfire,Snare_drum,Bass_drum,Bass_drum
3f738b52.wav,Gunshot_or_gunfire,Double_bass,Knock,,Gunshot_or_gunfire
3f76367a.wav,Trumpet,Oboe,Saxophone,Trumpet,Trumpet
3f791105.wav,Acoustic_guitar,Electric_piano,Telephone,Acoustic_guitar,Acoustic_guitar
3f7c6870.wav,Double_bass,Bass_drum,Cello,,Double_bass
3f87a744.wav,Snare_drum,Microwave_oven,Knock,,Snare_drum
3f911b76.wav,Snare_drum,Cello,Drawer_open_or_close,,Cello
3f99d678.wav,Bass_drum,Electric_piano,Knock,Bass_drum,Bass_drum
3f9d6c47.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
3fa164e1.wav,Flute,Oboe,Saxophone,Flute,Flute
3fab210e.wav,Gunshot_or_gunfire,Gong,Telephone,,Squeak
3fad1612.wav,Flute,Saxophone,Clarinet,Flute,Flute
3fae1ab5.wav,Acoustic_guitar,Fart,Bus,Acoustic_guitar,Acoustic_guitar
3fb0052f.wav,Keys_jangling,Tambourine,Bass_drum,,Keys_jangling
3fb4698b.wav,Acoustic_guitar,Writing,Computer_keyboard,,Acoustic_guitar
3fb68fe3.wav,Cello,Violin_or_fiddle,Gong,,Cello
3fbd5abc.wav,Electric_piano,Cello,Acoustic_guitar,,Electric_piano
3fc65312.wav,Gunshot_or_gunfire,Fart,Bass_drum,,Gunshot_or_gunfire
3fc75e60.wav,Acoustic_guitar,Cello,Saxophone,Acoustic_guitar,Acoustic_guitar
3fcb5349.wav,Bass_drum,Finger_snapping,Snare_drum,Bass_drum,Bass_drum
3fd64e31.wav,Squeak,Meow,Laughter,Squeak,Squeak
3fea7b99.wav,Fart,Gunshot_or_gunfire,Snare_drum,,Fart
3ff1968b.wav,Saxophone,Clarinet,Flute,Saxophone,Saxophone
3ff897bb.wav,Fart,Knock,Gunshot_or_gunfire,Fart,Fart
3ffa47a3.wav,Cello,Double_bass,Gong,,Cello
400b666e.wav,Flute,Oboe,Violin_or_fiddle,Flute,Flute
40188a92.wav,Cello,Clarinet,Gong,,Cello
401abadb.wav,Clarinet,Trumpet,Applause,Clarinet,Clarinet
40290b3a.wav,Fart,Bass_drum,Hi-hat,,Fart
402e665f.wav,Bass_drum,Knock,Double_bass,Bass_drum,Bass_drum
40407708.wav,Clarinet,Oboe,Violin_or_fiddle,Clarinet,Clarinet
4041035d.wav,Flute,Saxophone,Trumpet,Flute,Flute
40593f71.wav,Bass_drum,Gunshot_or_gunfire,Fireworks,,Bass_drum
406845db.wav,Clarinet,Flute,Trumpet,Clarinet,Clarinet
4069fc99.wav,Trumpet,Clarinet,Flute,Trumpet,Trumpet
406c7d4a.wav,Finger_snapping,Bass_drum,Hi-hat,,Finger_snapping
406e49e3.wav,Trumpet,Clarinet,Saxophone,Trumpet,Trumpet
4071d518.wav,Fart,Gunshot_or_gunfire,Bass_drum,,Fart
4072a67c.wav,Bass_drum,Flute,Hi-hat,Bass_drum,Bass_drum
4085b42c.wav,Flute,Harmonica,Clarinet,Flute,Flute
408a70d4.wav,Flute,Oboe,Laughter,Flute,Flute
40902dc6.wav,Acoustic_guitar,Telephone,Bus,Acoustic_guitar,Acoustic_guitar
40ae955f.wav,Hi-hat,Bass_drum,Shatter,,Hi-hat
40c428f4.wav,Fart,Bass_drum,Tearing,,Fart
40c67abd.wav,Acoustic_guitar,Gong,Chime,Acoustic_guitar,Acoustic_guitar
40c7fc93.wav,Bark,Telephone,Fart,,Telephone
40d267d4.wav,Bus,Gunshot_or_gunfire,Applause,Bus,Bus
40d3c212.wav,Tearing,Shatter,Fart,,Tearing
40ee7f27.wav,Trumpet,Saxophone,Clarinet,Trumpet,Trumpet
40f595b9.wav,Cello,Violin_or_fiddle,Flute,,Cello
40f7e04d.wav,Fart,Drawer_open_or_close,Snare_drum,,Fart
40f8b146.wav,Clarinet,Trumpet,Gong,Clarinet,Clarinet
40ff635f.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
4110cbce.wav,Gong,Chime,Telephone,,Gong
41111461.wav,Drawer_open_or_close,Writing,Knock,,Drawer_open_or_close
411418ba.wav,Acoustic_guitar,Clarinet,Cello,Acoustic_guitar,Acoustic_guitar
41213cff.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
412b1b28.wav,Writing,Tearing,Scissors,,Tearing
4149610d.wav,Finger_snapping,Microwave_oven,Bass_drum,,Finger_snapping
414aebb7.wav,Acoustic_guitar,Electric_piano,Cello,Acoustic_guitar,Acoustic_guitar
414bb5ac.wav,Hi-hat,Shatter,Bass_drum,,Hi-hat
414eba60.wav,Cello,Applause,Squeak,,Squeak
4153a364.wav,Laughter,Acoustic_guitar,Fart,,Laughter
4157ee19.wav,Tearing,Drawer_open_or_close,Bass_drum,,Tearing
41634ab8.wav,Cello,Trumpet,Violin_or_fiddle,,Cello
41696937.wav,Cello,Violin_or_fiddle,Acoustic_guitar,,Cello
416d2ced.wav,Drawer_open_or_close,Gunshot_or_gunfire,Shatter,,Drawer_open_or_close
41703f1f.wav,Tambourine,Hi-hat,Finger_snapping,,Tambourine
41709be8.wav,Shatter,Hi-hat,Tambourine,,Shatter
41715c37.wav,Flute,Oboe,Bass_drum,Flute,Flute
41780230.wav,Hi-hat,Snare_drum,Shatter,,Hi-hat
4184eb4e.wav,Squeak,Tearing,Meow,,Squeak
4185a415.wav,Acoustic_guitar,Laughter,Double_bass,,Acoustic_guitar
4186cc4c.wav,Clarinet,Saxophone,Telephone,Clarinet,Clarinet
418f1a5a.wav,Acoustic_guitar,Saxophone,Gong,Acoustic_guitar,Acoustic_guitar
41990e60.wav,Hi-hat,Snare_drum,Gunshot_or_gunfire,,Hi-hat
419941be.wav,Chime,Glockenspiel,Telephone,,Chime
4199d0f0.wav,Trumpet,Clarinet,Gong,Trumpet,Trumpet
419afd97.wav,Hi-hat,Shatter,Bass_drum,,Hi-hat
419c12ce.wav,Fireworks,Gong,Gunshot_or_gunfire,,Gunshot_or_gunfire
41a655a6.wav,Bass_drum,Flute,Finger_snapping,Bass_drum,Bass_drum
41a968ad.wav,Knock,Hi-hat,Oboe,Knock,Knock
41b4cd96.wav,Gong,Fireworks,Gunshot_or_gunfire,,Gunshot_or_gunfire
41b78889.wav,Finger_snapping,Bass_drum,Computer_keyboard,,Finger_snapping
41b8423a.wav,Bass_drum,Computer_keyboard,Gunshot_or_gunfire,,Bass_drum
41bb589f.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
41bba462.wav,Trumpet,Cello,Clarinet,Trumpet,Trumpet
41c0bf03.wav,Flute,Saxophone,Clarinet,Flute,Flute
41c5de96.wav,Acoustic_guitar,Electric_piano,Microwave_oven,Acoustic_guitar,Acoustic_guitar
41d04003.wav,Squeak,Bus,Fart,,Squeak
41d16d00.wav,Violin_or_fiddle,Snare_drum,Cello,Violin_or_fiddle,Violin_or_fiddle
41d3e434.wav,Laughter,Scissors,Telephone,,Laughter
41d5296e.wav,Trumpet,Oboe,Saxophone,Trumpet,Trumpet
41d8cb59.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
41eaa621.wav,Clarinet,Oboe,Flute,Clarinet,Clarinet
41ebdb67.wav,Harmonica,Flute,Clarinet,,Harmonica
41ed04fc.wav,Clarinet,Trumpet,Saxophone,Clarinet,Clarinet
41ee0c63.wav,Laughter,Fart,Cough,,Laughter
41fd4d3b.wav,Bus,Fireworks,Drawer_open_or_close,Bus,Bus
4208414a.wav,Clarinet,Oboe,Saxophone,,Clarinet
420ee57b.wav,Knock,Bass_drum,Gunshot_or_gunfire,,Knock
420f2b99.wav,Cello,Double_bass,Acoustic_guitar,,Cello
421d2407.wav,Bass_drum,Double_bass,Electric_piano,Bass_drum,Bass_drum
4223de81.wav,Drawer_open_or_close,Microwave_oven,Bus,,Drawer_open_or_close
4225570f.wav,Clarinet,Cello,Saxophone,Clarinet,Clarinet
42260c5c.wav,Bass_drum,Knock,Electric_piano,,Bass_drum
42291a44.wav,Trumpet,Clarinet,Oboe,Trumpet,Trumpet
422b26aa.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
422b9509.wav,Flute,Oboe,Violin_or_fiddle,Flute,Flute
422e0266.wav,Hi-hat,Tambourine,Finger_snapping,,Hi-hat
4239c7d3.wav,Hi-hat,Scissors,Computer_keyboard,,Scissors
423afcad.wav,Cello,Clarinet,Flute,,Cello
4252d0e8.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
42557556.wav,Gong,Gunshot_or_gunfire,Electric_piano,,Gong
425b49f2.wav,Trumpet,Oboe,Clarinet,,Trumpet
425fdc34.wav,Acoustic_guitar,Bass_drum,Electric_piano,Acoustic_guitar,Acoustic_guitar
426189f7.wav,Bass_drum,Knock,Finger_snapping,Bass_drum,Bass_drum
4263ad5d.wav,Acoustic_guitar,Double_bass,Cello,Acoustic_guitar,Acoustic_guitar
4269ed34.wav,Gunshot_or_gunfire,Bass_drum,Fireworks,,Gunshot_or_gunfire
426e5b78.wav,Computer_keyboard,Gunshot_or_gunfire,Acoustic_guitar,,Computer_keyboard
4272aa40.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
427f30fd.wav,Acoustic_guitar,Computer_keyboard,Writing,,Writing
4280e5dd.wav,Violin_or_fiddle,Saxophone,Bark,,Violin_or_fiddle
429341b0.wav,Bass_drum,Finger_snapping,Knock,Bass_drum,Bass_drum
42953ec5.wav,Hi-hat,Bass_drum,Oboe,,Hi-hat
42a32da8.wav,Keys_jangling,Scissors,Tambourine,,Keys_jangling
42aea0ea.wav,Cello,Saxophone,Clarinet,,Cello
42afb95e.wav,Bass_drum,Gunshot_or_gunfire,Knock,Bass_drum,Bass_drum
42afd261.wav,Trumpet,Hi-hat,Violin_or_fiddle,Trumpet,Trumpet
42b8fcae.wav,Squeak,Drawer_open_or_close,Fireworks,,Squeak
42bb6329.wav,Clarinet,Oboe,Flute,Clarinet,Clarinet
42ca4247.wav,Trumpet,Saxophone,Flute,Trumpet,Trumpet
42cbde1c.wav,Gunshot_or_gunfire,Fart,Bass_drum,,Gunshot_or_gunfire
42cdab3a.wav,Fart,Gunshot_or_gunfire,Cough,,Fart
42d318cd.wav,Trumpet,Flute,Clarinet,Trumpet,Trumpet
42d52fd2.wav,Bark,Telephone,Meow,,Bark
42d59b16.wav,Bass_drum,Flute,Finger_snapping,Bass_drum,Bass_drum
42dc7f91.wav,Cello,Bus,Applause,,Cello
42e300f5.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
42e35bad.wav,Clarinet,Violin_or_fiddle,Harmonica,Clarinet,Clarinet
42f2c1a0.wav,Trumpet,Clarinet,Flute,Trumpet,Trumpet
430a19a8.wav,Saxophone,Clarinet,Violin_or_fiddle,Saxophone,Saxophone
430dfbd9.wav,Clarinet,Oboe,Flute,Clarinet,Clarinet
43159367.wav,Clarinet,Trumpet,Saxophone,Clarinet,Clarinet
4315de2d.wav,Bass_drum,Electric_piano,Double_bass,,Bass_drum
432d77c9.wav,Cello,Violin_or_fiddle,Saxophone,,Cello
433221cb.wav,Saxophone,Violin_or_fiddle,Flute,Saxophone,Saxophone
433490d3.wav,Double_bass,Bass_drum,Cello,,Double_bass
43369aab.wav,Acoustic_guitar,Saxophone,Cowbell,Acoustic_guitar,Acoustic_guitar
433726c5.wav,Harmonica,Violin_or_fiddle,Bus,,Harmonica
433cee10.wav,Squeak,Microwave_oven,Bass_drum,,Squeak
433d59e7.wav,Chime,Tambourine,Fireworks,,Chime
4342d13c.wav,Flute,Saxophone,Cello,Flute,Flute
4344dcbc.wav,Flute,Saxophone,Cello,Flute,Flute
4348f2de.wav,Clarinet,Flute,Oboe,,Clarinet
435117ac.wav,Computer_keyboard,Acoustic_guitar,Laughter,,Computer_keyboard
43527286.wav,Clarinet,Oboe,Flute,Clarinet,Clarinet
4359791d.wav,Acoustic_guitar,Cello,Electric_piano,Acoustic_guitar,Acoustic_guitar
435f233f.wav,Hi-hat,Shatter,Snare_drum,,Hi-hat
436251a7.wav,Laughter,Squeak,Drawer_open_or_close,,Squeak
4368932b.wav,Clarinet,Trumpet,Flute,Clarinet,Clarinet
436bee29.wav,Cello,Double_bass,Acoustic_guitar,,Cello
43723640.wav,Bass_drum,Electric_piano,Knock,,Bass_drum
437240d8.wav,Flute,Clarinet,Cello,,Flute
4376e24a.wav,Bass_drum,Gunshot_or_gunfire,Knock,Bass_drum,Bass_drum
43797ad7.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
438807a4.wav,Acoustic_guitar,Laughter,Writing,,Acoustic_guitar
4394a26d.wav,Microwave_oven,Drawer_open_or_close,Acoustic_guitar,,Microwave_oven
439acbcc.wav,Clarinet,Acoustic_guitar,Telephone,,Clarinet
439e78ae.wav,Cello,Double_bass,Clarinet,,Cello
43a8dfc1.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
43b55a5d.wav,Clarinet,Oboe,Saxophone,Clarinet,Clarinet
43cf9d13.wav,Clarinet,Saxophone,Oboe,Clarinet,Clarinet
43d8eea2.wav,Double_bass,Cello,Saxophone,,Double_bass
43da9b4d.wav,Bass_drum,Knock,Gunshot_or_gunfire,Bass_drum,Bass_drum
43e0376c.wav,Bass_drum,Knock,Flute,Bass_drum,Bass_drum
43e0f3a3.wav,Hi-hat,Tambourine,Snare_drum,,Hi-hat
43e107d9.wav,Clarinet,Oboe,Flute,Clarinet,Clarinet
43e22dad.wav,Chime,Keys_jangling,Tambourine,,Chime
43e2dc35.wav,Cowbell,Bass_drum,Violin_or_fiddle,,Cowbell
43e5e3df.wav,Clarinet,Oboe,Flute,Clarinet,Clarinet
43f06615.wav,Cello,Oboe,Violin_or_fiddle,,Cello
43f62beb.wav,Clarinet,Trumpet,Cello,Clarinet,Clarinet
440676f2.wav,Fart,Shatter,Cough,,Fart
440e4313.wav,Trumpet,Saxophone,Flute,Trumpet,Trumpet
441b8b36.wav,Applause,Drawer_open_or_close,Laughter,,Applause
